Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area3,Wilderness_Area4,Soil_Type2,Soil_Type4,Soil_Type10,Soil_Type12,Soil_Type22,Soil_Type23,Soil_Type38,Soil_Type39,Euclidean_Distance_To_Hydrology,Distance_To_Hydrology_To_Roadways_Ratio,Total_Distance,Aspect_North_South,Cover_Type
4816995074427.901,0.0,55.82372151936559,9876423123.728462,2402,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,47.81360108520018,0.06975647374412546,6
2659857151300.2124,7.9709018762662325,38.77528457531606,8249665170.221912,2028,0,1,0,0,0,0,0,0,0,0,0,8.074960999673685,1.024671052631579,40.28294971586633,0.1391731009600657,0
1045284184747.2347,7.9709018762662325,35.04383251223161,7756625241.550131,677,0,0,1,0,0,0,0,0,0,0,0,8.03662134457879,1.031413612565445,31.649352856632408,0.9986295347545738,3
4879650294021.157,7.9709018762662325,57.70124178834152,11092447045.050455,2165,1,0,0,0,0,0,0,0,0,1,0,8.01482602379405,1.0094250706880301,47.93822794216877,0.7071067811865476,6
1003531505596.7091,16.576335535485022,21.190981693782387,7756625241.550131,404,0,0,1,0,0,1,0,0,0,0,0,16.95087584999943,1.4203389830508475,24.513478699528655,0.9659258262890683,5
4908327202810.71,16.31021037259469,54.483104891930104,14383837406.885178,2550,1,0,0,0,0,0,0,0,0,0,0,16.556611182960832,1.043368268883267,48.12092058621287,-0.9961946980917455,6
2446691903440.616,20.51813215935694,40.87505453520024,6276582123.525062,693,1,0,0,0,0,0,0,0,0,0,0,21.32584265378112,1.1391304347826088,35.353942581349045,-0.37460659341591207,4
2409019456867.2417,15.480717019655401,39.05339565125068,11742550277.55363,1822,0,1,0,0,0,0,0,0,0,0,0,15.606150596932068,1.0873080032336297,39.81357910249873,-0.7071067811865475,4
2453587710761.949,11.500786239779327,43.22840684404406,11742550277.55363,1374,1,0,0,0,0,0,1,0,0,0,0,11.586831363245894,1.037998733375554,39.118951776500786,-0.7660444431189779,0
1303581341047.529,22.932716810319114,32.610656597622146,7286826472.291867,1116,0,0,1,0,0,1,0,0,0,0,0,24.647458345055085,1.3006211180124223,34.77837152400734,0.2923717047227367,5
1142409746527.349,28.26671960321663,25.90933489035418,8249665170.221912,421,0,0,1,0,0,1,0,0,0,0,0,29.19998960293426,1.8017057569296375,28.689158046305693,0.4694715627858904,2
4738110331142.536,23.557469722255345,39.639836668264635,5378844186.765656,1263,1,0,0,0,0,0,0,0,0,0,0,23.862267925863126,1.1996879875195008,38.12253888139601,-0.06975647374412533,6
2652539359185.9507,0.0,53.97063615547075,11742550277.55363,2275,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,46.66592937699962,-0.8571673007021122,4
1771116096863.0288,7.9709018762662325,32.144100021810765,9308728167.680782,488,0,0,1,0,0,1,0,0,0,0,0,8.024533490061533,1.038560411311054,28.933619617438353,0.12186934340514749,1
4845400895789.588,42.50500232638966,47.69011701697533,7440893068.64847,2285,0,1,0,0,0,0,0,0,0,0,0,43.521751130705134,1.4515484515484516,47.35013111212531,0.9998476951563913,6
1752180920183.6042,7.9709018762662325,38.318754463288535,8944608317.389772,858,0,0,1,0,0,1,0,0,0,0,0,8.16631513707955,1.0253807106598984,34.237469902798004,0.848048096156426,1
1483266560463.3843,12.170948016709154,34.795896210214124,4478768131.945189,841,0,0,1,0,0,1,0,0,0,0,0,13.622206902623077,1.071352502662407,32.87036770293544,0.8480480961564254,5
1254423469762.3154,9.547407793395507,38.735316883678365,9308728167.680782,677,0,0,1,1,0,0,0,0,0,0,0,9.61901761183278,1.0346248969497114,33.403894974601776,-0.25881904510252085,5
4995101898829.567,7.9709018762662325,62.50413391860553,6839474801.116482,4132,1,0,0,0,0,0,0,0,0,0,1,8.01482602379405,1.0077499354172048,55.10591457465447,0.9781476007338057,6
1585888202837.4338,11.500786239779327,28.229394675033117,1922960169.243144,1245,0,0,1,0,0,1,0,0,0,0,0,12.628282800509934,1.1047120418848166,33.06682262748983,0.9612616959383189,1
1942558027530.7527,16.576335535485022,25.452622703337354,7286826472.291867,277,1,0,0,0,0,0,0,0,0,0,0,16.782424654755477,1.2755555555555556,24.817122719593698,0.7313537016191706,1
1685768963807.6707,9.547407793395507,28.562949010993137,8419316157.732058,638,0,1,0,0,0,1,0,0,0,0,0,9.629080464175763,1.0713073005093379,28.71377814296502,-0.27563735581699905,1
2010262990823.225,26.578294227540685,31.217041574089837,7756625241.550131,3583,1,0,0,0,0,0,0,0,0,0,0,26.885725649552146,1.4545454545454546,45.52651877656713,0.7071067811865476,1
2467422198423.818,16.772796713493438,28.931688683608865,10470703243.95456,1533,1,0,0,0,0,0,1,0,0,0,0,16.913925314744244,1.2092257001647446,35.36505252894769,-0.4067366430758001,0
978725393077.2733,0.0,41.339646685536145,14910004292.554853,812,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,35.15844254090554,-0.46947156278589075,3
2034214283921.3113,0.0,49.09517365565107,8766756979.693634,2223,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,44.58817044222403,0.6819983600624985,0
2685586401968.2812,16.31021037259469,47.19466387627387,8766756979.693634,404,0,1,0,0,0,0,0,0,0,0,0,16.47867638236381,1.0614754098360655,36.49149339701597,-0.42261826174069933,0
1312272986371.5881,21.812643396955554,29.51206169179788,3109781716.7484274,990,0,0,1,0,0,1,0,0,0,0,0,22.42372325078037,1.3427672955974843,32.85123871195272,1.0,5
1075073512324.7966,33.25650879633714,29.51206169179788,8082686475.834155,361,0,0,1,0,0,0,0,0,0,0,0,34.30987048881574,1.8364779874213837,30.713883817121058,0.981627183447664,2
1919406567774.7366,28.47820237434223,28.229394675033117,9876423123.728462,3534,1,0,0,0,0,0,0,0,0,0,0,28.865578585708697,1.6666666666666665,45.00595582982154,0.5446390350150272,1
971721552958.9222,13.733071920491877,27.347998768957325,4375082660.212147,134,0,0,1,0,0,0,0,0,0,0,0,14.394079914859178,1.1597744360902256,23.699441215637844,-0.3255681544571564,3
1258643032075.1465,26.767972994114476,38.708638386390746,6986146236.892291,658,0,0,1,0,0,0,0,0,0,0,0,27.909710713443513,1.2766308835672997,35.011875374131314,-0.7193398003386513,3
1848365217100.2126,16.576335535485022,29.31378291323769,5624409199.664086,330,0,0,1,0,0,1,0,0,0,0,0,16.892882096164275,1.1980830670926517,27.079284029724086,0.19080899537654492,1
1521765897907.1868,16.31021037259469,37.743652239601936,7918349841.690071,1507,0,0,1,0,0,1,0,0,0,0,0,17.29338165831673,1.1052631578947367,37.95806659609967,0.5591929034707462,5
2470889766029.674,7.9709018762662325,43.73520216683175,10269602087.510826,1410,1,0,0,0,0,0,1,0,0,0,0,8.017256005088917,1.0184729064039408,39.35157926210996,-0.37460659341591207,0
1136519711925.9229,0.0,33.728794831605036,10269602087.510826,1423,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,35.51990495567731,0.7071067811865476,3
1524196253926.8977,22.566579636372406,41.62918681857085,7440893068.64847,474,0,0,1,0,0,0,0,0,0,0,0,22.86808505811509,1.1622746185852981,34.70371332940407,0.9945218953682733,2
954373270048.1292,21.521941438434276,20.317204690913954,9684280453.845184,700,0,0,1,0,0,0,0,0,0,0,0,22.61084552056049,1.7910447761194028,27.966069518537264,0.4383711467890774,2
1464287905914.2651,0.0,32.93330497344072,7286826472.291867,1075,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,33.19867040997583,0.6819983600624985,3
4693462289568.725,16.31021037259469,39.575300514368024,6695210961.236464,836,0,1,0,0,0,0,0,0,0,0,1,16.744289566470595,1.0939702427564604,35.17528012384825,-0.7986355100472929,6
1363079790086.143,0.0,14.54067193435315,10470703243.95456,234,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,17.99817816081038,0.9876883405951377,3
2813169542295.236,24.793222577330877,22.07706569499003,7756625241.550131,778,1,0,0,0,0,0,0,0,0,0,0,25.046766342961035,1.8796296296296298,29.652659070157434,0.7313537016191706,4
1478505035257.418,0.0,33.955781510683444,9876423123.728462,1518,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,36.11091361413738,0.7071067811865474,5
1227249422345.012,23.51348999195168,23.92839885650306,7135253861.787287,558,0,0,1,0,0,1,0,0,0,0,0,25.66297657689439,1.6538461538461537,28.162830319793823,0.8910065241883678,2
2474360916649.769,23.557469722255345,58.09980427075995,12655049963.307352,1825,0,1,0,0,0,0,0,0,0,0,0,24.029943229614577,1.0790855730614766,47.75105221188479,-0.9396926207859083,4
2141476850841.5422,0.0,56.88403170719857,10470703243.95456,2407,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,48.25630050386459,-0.45399049973954675,0
1876545418285.2607,14.133517118998896,27.804402988480305,4584355895.55536,1106,0,0,1,0,0,1,0,0,0,0,0,14.576553020531884,1.162748643761302,32.234356846915084,0.8290375725550414,1
1983566443407.443,21.71624684716647,53.091748849591106,8249665170.221912,2568,0,1,0,0,0,1,0,0,0,0,0,21.93126745414824,1.0831408775981524,47.95065632532359,0.4848096202463371,0
4687903126033.4375,0.0,41.79673495785684,5624409199.664086,854,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,35.60233997057084,0.9945218953682733,6
4977657404339.301,16.772796713493438,52.99088835819989,4478768131.945189,350,0,1,0,0,0,0,0,0,0,0,1,17.17212383272958,1.0491105955143079,39.347043043045,0.10452846326765346,6
2509270010428.0205,7.9709018762662325,58.84175951883095,6695210961.236464,6015,1,0,0,0,0,0,0,0,0,0,0,8.053458476820298,1.008984725965858,58.1463561470103,-0.03489949670250073,0
1058241276680.8479,0.0,41.79673495785684,9125254955.647264,272,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,32.0949712036499,-0.587785252292473,3
1942558027530.7527,22.84182681776564,38.15572384387118,9308728167.680782,4870,1,0,0,0,0,0,0,0,0,0,0,23.06700271834423,1.205128205128205,50.59684083004207,-0.12186934340514737,1
1454865854606.3345,18.199660851063637,41.193759439793915,11965710768.305006,642,0,0,1,0,0,0,0,0,0,0,0,19.313486257877134,1.1066856330014225,34.9778873985047,-0.2079116908177598,5
2233455644118.6587,7.9709018762662325,48.0616540702773,13872234935.409678,1026,0,1,0,0,0,0,0,0,0,0,0,8.024533490061533,1.0147058823529411,39.4962160341743,-0.9702957262759965,0
2477835652654.349,33.83310194349439,57.057918907983826,6413792709.687169,2768,0,1,0,0,0,1,0,0,0,0,0,34.263839735103446,1.1782370035518244,50.97770831447931,0.32556815445715676,0
1182252280141.4724,7.9709018762662325,32.79800952398667,7597482855.335496,297,0,0,1,0,0,0,0,0,0,0,0,8.01482602379405,1.036764705882353,27.64406425213571,0.8090169943749473,2
2022212555246.1562,12.170948016709154,43.522276071022056,9684280453.845184,1663,0,1,0,1,0,0,0,0,0,0,0,12.281899611030209,1.0417445482866043,40.54593571040717,0.8746197071393959,4
4822666413667.13,13.733071920491877,64.29676479268927,4075194644.5554323,1395,1,0,0,0,0,0,0,0,0,1,0,14.226450586675211,1.0204868643046516,48.70637935161563,0.8571673007021123,6
5112550201854.333,11.500786239779327,63.28075661282283,11522642146.262047,2048,1,0,0,0,0,0,0,0,0,1,0,11.586831363245894,1.0150375939849625,50.08213489481086,-0.7071067811865475,6
1814961292312.2593,7.9709018762662325,37.57697998298631,6009019104.793886,805,0,0,1,0,0,0,0,0,0,0,0,8.248144783000502,1.0265957446808511,33.594547470165594,0.8290375725550417,1
1021531091698.5515,27.030871863856955,25.90933489035418,7440893068.64847,942,0,0,1,1,0,0,0,0,0,0,0,27.559341422459973,1.7292110874200426,32.26077885149385,0.017452406437283376,2
871026502724.679,11.500786239779327,24.707034815878306,10674855778.65182,485,0,0,1,0,0,0,0,0,0,0,0,11.600089829089484,1.1428571428571428,25.988426347199717,-0.8910065241883678,2
1007112609938.9609,14.521752976200332,26.857977381708697,11742550277.55363,543,0,0,1,0,0,0,0,0,0,0,0,15.303907833747251,1.1862745098039216,27.68798366797969,-0.984807753012208,2
1385614934706.765,11.500786239779327,39.43277862952205,9125254955.647264,900,0,0,1,0,0,0,0,0,0,0,0,11.99621885820324,1.04739336492891,35.13596874119979,-0.6691306063588582,2
2544540017246.3555,12.170948016709154,33.955781510683444,6009019104.793886,1932,0,1,0,0,0,0,0,0,0,0,0,12.391834967125687,1.0756207674943568,38.52321035466226,0.788010753606722,0
1136519711925.9229,7.9709018762662325,38.11480764225637,7597482855.335496,1124,0,0,1,0,0,0,0,0,0,0,0,8.294834025058462,1.025706940874036,35.66256402429221,-0.7431448254773941,3
954373270048.1292,7.9709018762662325,26.857977381708697,5141704756.036867,781,0,0,1,0,0,1,0,0,0,0,0,8.45575618871476,1.0588235294117647,29.13445037854961,0.8746197071393959,5
1480884390243.7444,9.547407793395507,41.10830896986475,8249665170.221912,474,0,0,1,0,0,1,0,0,0,0,0,9.77646868625228,1.0300214438884918,33.2984698976793,0.8191520442889916,5
1025159307103.7141,18.199660851063637,29.63012185541671,9125254955.647264,853,0,0,1,0,0,1,0,0,0,0,0,19.264924292192568,1.233644859813084,31.532652831493806,0.37460659341591196,5
1045284184747.2347,0.0,20.873243968907378,8082686475.834155,541,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,24.546340587082387,0.9510565162951535,1
1998365445219.094,20.97675973215631,53.39264229270292,8591669878.359886,2590,0,1,0,0,0,1,0,0,0,0,0,21.19716423275501,1.0763097949886105,48.08387108270539,-0.05233595624294362,0
2565876249762.6455,7.9709018762662325,22.40054983087271,8591669878.359886,860,1,0,0,0,0,0,0,0,0,0,0,8.03662134457879,1.0895522388059702,28.348686157859632,0.838670567945424,0
1126752665411.264,22.84182681776564,29.45277799555049,4912782155.759469,192,0,0,1,0,0,1,0,0,0,0,0,23.41299825203514,1.3791469194312795,26.941567631571793,0.9876883405951377,5
4485597116552.42,15.480717019655401,49.123426720278594,12421926038.406147,2717,1,0,0,0,0,0,0,0,0,0,0,15.669798784193427,1.0502092050209204,46.656108049381814,-0.9205048534524402,6
1334188549527.628,7.9709018762662325,40.763884401817315,12891564539.68526,782,0,0,1,0,0,1,0,0,0,0,0,8.101023790306437,1.0218818380743981,34.89264388259729,0.052335956242943946,5
911999723698.4861,12.170948016709154,19.59998376880777,2396125473.325039,418,0,0,1,0,0,1,0,0,0,0,0,13.205302310205033,1.271255060728745,23.475945093540375,0.37460659341591196,3
5000926710119.684,20.51813215935694,47.90573441337134,8249665170.221912,108,0,1,0,0,0,0,0,0,0,0,0,20.756429252546415,1.0948616600790513,35.67895547462104,-0.4383711467890775,6
2505762899188.649,18.376490649853334,41.72504899742584,10470703243.95456,2167,0,1,0,0,0,0,0,0,0,0,0,18.537349987986723,1.1055172413793104,42.33354418967552,0.6819983600624979,4
2132123537142.0408,7.9709018762662325,56.739788403558435,9876423123.728462,2368,0,1,0,0,0,0,0,0,0,0,0,8.024533490061533,1.0098199672667758,48.1702345419965,-0.3255681544571564,0
1299251433258.3953,19.617759162749802,34.76472427226699,6839474801.116482,1364,0,0,1,0,0,0,0,0,0,0,0,20.68626879599246,1.1867662753468518,36.49149339701597,-0.5299192642332048,3
2412426475212.1167,13.733071920491877,59.8942222610152,7286826472.291867,3074,0,1,0,0,0,1,0,0,0,0,0,13.894657783319026,1.0243762546601662,51.60232022512545,0.9612616959383189,0
5166059213358.056,27.030871863856955,42.31702999717616,8082686475.834155,1478,1,0,0,0,0,0,0,0,0,0,0,27.91482008756052,1.228,40.481568681572256,-0.24192189559966779,6
2648886021489.528,32.60800021482074,15.684580747011394,8082686475.834155,837,0,1,0,0,0,0,0,0,0,0,0,33.03368179776185,4.4,30.48070792398152,0.8746197071393957,4
1986519773178.4514,26.616358407027604,7.251857019638783,8419316157.732058,618,0,0,1,0,0,0,0,0,0,0,0,27.190313934866644,12.033333333333333,26.125740595355982,0.9945218953682733,1
1142409746527.349,7.9709018762662325,40.82570013289249,6276582123.525062,979,0,0,1,0,0,0,0,0,0,0,0,8.024533490061533,1.0218023255813953,36.009208491613215,0.9702957262759965,3
2652539359185.9507,0.0,41.193759439793915,10674855778.65182,1528,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,38.75332609932581,0.12186934340514749,0
2450138022697.678,0.0,43.27380787251445,10674855778.65182,1256,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,38.30478109004619,0.9510565162951535,0
1130652044450.0852,12.170948016709154,23.168178882027817,2806882319.201556,644,0,0,1,0,0,1,0,0,0,0,0,12.267946489003037,1.1850828729281768,27.015177292943374,0.6691306063588582,5
2334956623089.1797,16.31021037259469,37.521183357926425,5259234394.433619,1774,0,1,0,0,0,0,0,0,0,0,0,16.46740766498015,1.106761565836299,39.141874828383386,0.9563047559630354,0
2098084959992.7654,23.64514095508456,23.14037922982527,10071519559.83183,1248,1,0,0,0,0,0,0,0,0,0,0,23.882578106298077,1.7146814404432131,32.99736391334149,0.9876883405951377,0
5178005820350.279,31.51194518718728,61.43670914976357,7135253861.787287,3601,0,1,0,0,0,0,0,0,0,0,0,32.61517664925534,1.127728375101051,54.51354106293705,0.9510565162951535,6
1307921853212.4265,19.617759162749802,41.0225983503349,10269602087.510826,752,0,0,1,0,0,1,0,0,0,0,0,21.22604685169819,1.1257183908045978,35.65162848131022,0.25881904510252113,5
1383349177043.4426,11.500786239779327,26.447422394510845,8766756979.693634,849,0,0,1,0,0,1,0,0,0,0,0,11.929864673731476,1.1219512195121952,29.760442054835806,0.7660444431189778,2
4566822448015.428,0.0,54.23996648621661,12891564539.68526,2654,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,47.9785975091531,-0.9876883405951377,6
4896841606350.66,13.733071920491877,56.34989266376644,7440893068.64847,2751,0,1,0,0,0,0,0,0,0,0,1,13.84853122872838,1.0282956058588548,49.33449684490275,0.573576436351046,6
928779413855.9633,0.0,31.380314098545615,7918349841.690071,108,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,24.73106039742134,0.08715574274765814,3
2474360916649.769,16.576335535485022,41.60517081560123,7135253861.787287,726,1,0,0,0,0,0,0,0,0,0,0,17.472261632896387,1.086111111111111,35.492346195117484,-0.4067366430758001,4
2670861667363.917,20.41458834233333,26.857977381708697,12421926038.406147,618,1,0,0,0,0,0,0,0,0,0,0,20.842271798386665,1.3725490196078431,29.110486209780415,-0.9563047559630354,4
1683151615417.5251,9.547407793395507,21.190981693782387,4801337791.619227,268,0,0,1,0,0,1,0,0,0,0,0,9.916316253257214,1.1423728813559322,21.8717729713842,0.6560590289905073,1
1010703104958.3291,0.0,38.11480764225637,8082686475.834155,516,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,31.792409916571337,-0.3255681544571564,3
4649124480913.283,11.500786239779327,53.39264229270292,13374906325.77969,2736,1,0,0,0,0,0,0,0,0,0,0,11.868562493949735,1.0227790432801822,48.099315062057414,-0.984807753012208,6
1318819636855.631,16.576335535485022,21.25374272115126,5750417397.335984,1323,0,0,1,0,0,1,0,0,0,0,0,17.987049379281913,1.4175084175084174,32.20127219598869,0.2923717047227367,2
1292776418454.371,7.9709018762662325,43.477254649353874,15178641152.734339,828,0,0,1,0,0,0,0,0,0,0,0,8.131522384976641,1.0187382885696439,36.40231180270062,-0.90630778703665,5
1301415062644.2021,16.772796713493438,30.979019284456392,4375082660.212147,977,0,0,1,0,0,1,0,0,0,0,0,18.026414688756983,1.1781206171107994,32.67812960994049,0.27563735581699916,5
1603486145919.2988,30.529992313019754,34.56111484017125,7918349841.690071,1050,0,0,1,0,0,1,0,0,0,0,0,31.99662468466817,1.4794372294372296,36.18019055238527,0.6018150231520479,5
1369811810097.4473,20.51813215935694,32.1789937922721,6986146236.892291,646,0,0,1,1,0,0,0,0,0,0,0,20.813381708927224,1.2461538461538462,31.345629097792497,0.9975640502598242,2
2037222883814.443,7.9709018762662325,49.42331409639837,8766756979.693634,2240,0,1,0,0,0,1,0,0,0,0,0,8.053458476820298,1.0137425561154374,44.8792863283682,0.19080899537654492,0
1113182700340.7922,7.9709018762662325,37.86795830332603,9125254955.647264,1149,0,0,1,0,1,0,0,0,0,0,0,8.01482602379405,1.0261096605744124,35.70078864306996,0.9702957262759965,3
1514491930755.4136,31.51194518718728,26.857977381708697,14383837406.885178,1770,0,0,1,0,0,1,0,0,0,0,0,32.49700939750441,1.9294117647058824,37.89482131279576,-0.30901699437494756,2
2696669072150.0166,16.31021037259469,46.76236938583066,7597482855.335496,366,0,1,0,0,0,0,0,0,0,0,0,16.709921611724337,1.0628601361969618,36.06280508268034,0.27563735581699916,0
1050822849399.4065,22.566579636372406,23.416306657669658,11305952341.409304,792,0,0,1,1,0,0,0,0,0,0,0,23.298797257973334,1.6307277628032346,29.72972101609218,0.03489949670250128,5
923721866834.4054,26.155241354501584,26.699378393728853,9495059436.192888,997,0,0,1,0,0,0,0,0,0,0,0,26.43285160534883,1.6341948310139165,32.691011536562684,0.25881904510252113,5
1243920089560.248,0.0,42.49228070783311,4912782155.759469,661,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,34.85272887043516,0.9271838545667873,5
1672712102430.3237,16.31021037259469,30.457252739976134,5878611704.151003,1458,0,0,1,0,0,1,0,0,0,0,0,16.966304368684387,1.1751824817518248,35.342826040982,0.8090169943749473,1
1369811810097.4473,12.170948016709154,42.12891829668803,10882092653.856237,693,0,0,1,0,0,1,0,0,0,0,0,12.554655759295988,1.0451482479784366,35.23688822133573,0.6156614753256585,5
2220599363358.4834,30.529992313019754,55.012427035164926,7440893068.64847,2699,0,1,0,0,0,1,0,0,0,0,0,30.87205756319813,1.1563713378044476,49.72841023218062,0.43837114678907746,0
2463958211462.643,7.9709018762662325,40.41515941543395,6695210961.236464,1687,0,1,0,0,0,0,0,0,0,0,0,8.01482602379405,1.0223380491437082,39.3334284124851,0.8746197071393957,0
1954210464346.243,18.199660851063637,28.08168690308136,11522642146.262047,5570,1,0,0,0,0,0,0,0,0,0,0,18.35982099503531,1.265017667844523,50.6136374537456,-0.7071067811865475,4
1570917674860.1514,7.9709018762662325,33.728794831605036,8944608317.389772,994,0,0,1,0,0,0,0,0,0,0,0,8.024533490061533,1.0344036697247707,33.179895181138626,0.9993908270190958,5
4885375790788.438,14.133517118998896,54.28060163466335,15178641152.734339,2580,1,0,0,0,0,0,0,0,0,0,0,14.489986332781854,1.0328227571115973,48.04367191926401,-0.8910065241883681,6
1387883420785.7727,0.0,38.96101287616928,9308728167.680782,150,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,29.598493399544793,0.8660254037844387,3
2488281396687.7554,16.576335535485022,15.82576428538507,3437530094.815731,708,1,0,0,0,0,0,0,0,0,0,0,17.746266613147927,1.8104575163398693,26.18418603478094,-0.05233595624294362,4
2085806975919.4653,27.729575638956927,53.600128412823594,10882092653.856237,2687,0,1,0,0,0,0,0,0,0,0,0,28.023603732962364,1.135765325310267,48.940388915885755,0.37460659341591196,0
2477835652654.349,0.0,31.56031065653368,10882092653.856237,1464,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,35.0401512336597,0.15643446504023092,0
1017912330064.5996,0.0,40.37753499365969,8766756979.693634,390,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,32.10829488899051,0.6819983600624985,3
2460497802777.2803,7.9709018762662325,29.941710564946494,9495059436.192888,1423,1,0,0,0,0,0,1,0,0,0,0,8.053458476820298,1.0455927051671732,34.477902941834614,0.5877852522924731,0
2805543702149.457,12.170948016709154,48.11993231050427,10470703243.95456,934,0,1,0,0,0,0,0,0,0,0,0,13.036663804825976,1.0327468230694037,39.27432782039466,-0.9902680687415703,4
927091307621.8958,20.41458834233333,25.35498946477706,4584355895.55536,658,0,0,1,0,0,1,0,0,0,0,0,21.301501134120304,1.4260089686098656,28.917441134201987,0.9986295347545738,5
1258643032075.1465,15.480717019655401,43.80212729632333,7135253861.787287,283,0,0,1,0,0,1,0,0,0,0,0,16.651417038111973,1.0662576687116565,33.94588885943419,0.9702957262759965,5
2726387318304.2686,32.60800021482074,14.167961416204989,7756625241.550131,781,0,1,0,0,0,0,0,0,0,0,0,33.01119326025156,5.25,29.836987768954167,0.7071067811865476,4
4896841606350.66,16.31021037259469,64.58627688058152,8766756979.693634,1445,1,0,0,0,0,0,0,0,0,1,0,16.60518825160218,1.0286054827175208,49.09817162578379,0.6819983600624979,6
2516295062658.77,7.9709018762662325,42.468975040211795,12891564539.68526,1077,0,1,0,0,0,0,0,0,1,0,0,8.03662134457879,1.0198281559814937,37.23090355385197,0.052335956242943946,4
975218848321.3834,0.0,41.08384685885815,10269602087.510826,824,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,35.10783830532139,-0.7193398003386513,3
2512780730792.126,19.99418572209444,19.137312300695825,5259234394.433619,258,1,0,0,0,0,0,0,0,0,0,0,20.201338686227192,1.7777777777777777,22.768632277387443,0.5000000000000001,0
2663521610529.2026,28.75729736195533,54.06880438867135,10674855778.65182,1392,0,1,0,0,0,0,0,0,0,0,0,29.44128765032675,1.1435935198821796,45.03751647362869,0.8660254037844384,4
2704076183317.8994,7.9709018762662325,34.24444376471354,10470703243.95456,2227,0,1,0,0,0,0,0,0,0,0,0,8.017256005088917,1.0331858407079646,39.786945741563216,0.7771459614569709,4
2601728672558.5864,13.733071920491877,54.82082211411329,6413792709.687169,2100,1,0,0,0,0,0,0,0,0,0,0,14.364401680544894,1.0302598789604842,46.714976457131925,-0.484809620246337,4
2201417112176.7227,11.500786239779327,59.057353834194096,8591669878.359886,2725,0,1,0,0,0,0,0,0,0,0,0,11.580185024791007,1.0178094390026715,50.24159280696515,0.9455185755993168,0
2227020680044.3755,0.0,47.482953127103194,12891564539.68526,979,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,38.87438101515278,-0.5735764363510464,0
5082999735429.3125,0.0,58.66119651214198,8419316157.732058,2871,0,1,0,0,0,0,0,0,0,0,1,0.0,1.0,50.329445167309515,0.6018150231520484,6
2429514756497.415,12.170948016709154,48.53458563218525,8419316157.732058,1850,0,1,0,0,0,1,0,0,0,0,0,12.313119980740206,1.032072762087123,43.24582700489583,0.6560590289905073,4
1275625752079.793,7.9709018762662325,32.71304044343155,9495059436.192888,560,0,0,1,0,1,0,0,0,0,0,0,8.074960999673685,1.0369913686806411,29.760442054835806,-0.4383711467890775,3
1476128493372.7202,25.444919282600896,38.96101287616928,8419316157.732058,983,0,0,1,0,0,0,0,0,0,0,0,25.99368035965582,1.2447154471544715,36.68936328633462,0.6946583704589966,5
1424551981053.7014,32.786400533117515,41.09608057197822,6553326326.809689,972,0,0,1,1,0,0,0,0,0,0,0,33.191904239490576,1.3690987124463518,38.52793274106165,-0.10452846326765333,3
1492823436333.5588,26.348537101892973,37.32493975138976,8944608317.389772,677,0,0,1,0,0,0,0,0,0,0,0,27.127070637648234,1.291891891891892,34.477902941834614,0.882947592858927,5
3438751442113.982,37.373724901009176,50.12499992984894,11965710768.305006,1794,0,1,0,0,1,0,0,0,0,0,0,39.13627482223682,1.302788844621514,45.86053818626202,-0.9876883405951377,6
5053575091807.536,39.665427039165834,38.27809141705173,5141704756.036867,1851,0,1,0,0,0,0,0,0,0,0,0,40.60640191547006,1.6598812553011026,42.482980204181224,0.7431448254773942,6
2338286294596.4463,7.9709018762662325,59.99936379365808,6839474801.116482,2995,0,1,0,0,0,0,0,0,0,0,0,8.074960999673685,1.0085665334094802,51.27957784652166,0.9659258262890683,0
1543742016452.7102,11.500786239779327,33.955781510683444,9125254955.647264,1584,0,0,1,0,0,1,0,0,0,0,0,12.394545765069303,1.0677200902934538,36.77207585988931,0.5150380749100542,5
1776553680019.8618,14.133517118998896,36.92789365205112,7286826472.291867,757,0,0,1,0,0,1,0,0,0,0,0,14.294844669159765,1.0831792975970425,33.38533596054203,0.6293203910498375,1
